FontFamilyName, FontSize, Width, dpiX, dpiY
Impact, 6, 4, 96, 96
Impact, 7, 5, 96, 96
Impact, 8, 6, 96, 96
Impact, 9, 6, 96, 96
Impact, 10, 7, 96, 96
Impact, 11, 8, 96, 96
Impact, 12, 9, 96, 96
Impact, 13, 9, 96, 96
Impact, 14, 10, 96, 96
Impact, 15, 11, 96, 96
Impact, 16, 11, 96, 96
Impact, 17, 12, 96, 96
Impact, 18, 13, 96, 96
Impact, 19, 14, 96, 96
Impact, 20, 14, 96, 96
Impact, 21, 15, 96, 96
Impact, 22, 16, 96, 96
Impact, 23, 16, 96, 96
Impact, 24, 17, 96, 96
Impact, 25, 18, 96, 96
Imprint MT Shadow, 2, 1, 96, 96
Imprint MT Shadow, 3, 2, 96, 96
Imprint MT Shadow, 4, 3, 96, 96
Imprint MT Shadow, 5, 3, 96, 96
Imprint MT Shadow, 6, 4, 96, 96
Imprint MT Shadow, 7, 5, 96, 96
Imprint MT Shadow, 8, 5, 96, 96
Imprint MT Shadow, 9, 6, 96, 96
Imprint MT Shadow, 10, 7, 96, 96
Imprint MT Shadow, 11, 7, 96, 96
Imprint MT Shadow, 12, 8, 96, 96
Imprint MT Shadow, 13, 9, 96, 96
Imprint MT Shadow, 14, 10, 96, 96
Imprint MT Shadow, 15, 10, 96, 96
Imprint MT Shadow, 16, 11, 96, 96
Imprint MT Shadow, 17, 12, 96, 96
Imprint MT Shadow, 18, 12, 96, 96
Imprint MT Shadow, 19, 13, 96, 96
Imprint MT Shadow, 20, 14, 96, 96
Imprint MT Shadow, 21, 14, 96, 96
Imprint MT Shadow, 22, 15, 96, 96
Imprint MT Shadow, 23, 16, 96, 96
Imprint MT Shadow, 24, 16, 96, 96
Imprint MT Shadow, 25, 17, 96, 96
Informal Roman, 2, 1, 96, 96
Informal Roman, 3, 2, 96, 96
Informal Roman, 4, 3, 96, 96
Informal Roman, 5, 3, 96, 96
Informal Roman, 6, 4, 96, 96
Informal Roman, 7, 5, 96, 96
Informal Roman, 8, 5, 96, 96
Informal Roman, 9, 6, 96, 96
Informal Roman, 10, 7, 96, 96
Informal Roman, 11, 7, 96, 96
Informal Roman, 12, 8, 96, 96
Informal Roman, 13, 9, 96, 96
Informal Roman, 14, 9, 96, 96
Informal Roman, 15, 10, 96, 96
Informal Roman, 16, 11, 96, 96
Informal Roman, 17, 11, 96, 96
Informal Roman, 18, 12, 96, 96
Informal Roman, 19, 13, 96, 96
Informal Roman, 20, 13, 96, 96
Informal Roman, 21, 14, 96, 96
Informal Roman, 22, 15, 96, 96
Informal Roman, 23, 15, 96, 96
Informal Roman, 24, 16, 96, 96
Informal Roman, 25, 17, 96, 96
Ink Free, 2, 2, 96, 96
Ink Free, 3, 2, 96, 96
Ink Free, 4, 3, 96, 96
Ink Free, 5, 4, 96, 96
Ink Free, 6, 5, 96, 96
Ink Free, 7, 5, 96, 96
Ink Free, 8, 6, 96, 96
Ink Free, 9, 7, 96, 96
Ink Free, 10, 8, 96, 96
Ink Free, 11, 8, 96, 96
Ink Free, 12, 9, 96, 96
Ink Free, 13, 10, 96, 96
Ink Free, 14, 11, 96, 96
Ink Free, 15, 11, 96, 96
Ink Free, 16, 12, 96, 96
Ink Free, 17, 13, 96, 96
Ink Free, 18, 14, 96, 96
Ink Free, 19, 14, 96, 96
Ink Free, 20, 15, 96, 96
Ink Free, 21, 16, 96, 96
Ink Free, 22, 17, 96, 96
Ink Free, 23, 17, 96, 96
Ink Free, 24, 18, 96, 96
Ink Free, 25, 19, 96, 96
Javanese Text, 2, 2, 96, 96
Javanese Text, 3, 2, 96, 96
Javanese Text, 4, 3, 96, 96
Javanese Text, 5, 4, 96, 96
Javanese Text, 6, 5, 96, 96
Javanese Text, 7, 6, 96, 96
Javanese Text, 8, 6, 96, 96
Javanese Text, 9, 7, 96, 96
Javanese Text, 10, 8, 96, 96
Javanese Text, 11, 9, 96, 96
Javanese Text, 12, 9, 96, 96
Javanese Text, 13, 10, 96, 96
Javanese Text, 14, 11, 96, 96
Javanese Text, 15, 12, 96, 96
Javanese Text, 16, 13, 96, 96
Javanese Text, 17, 13, 96, 96
Javanese Text, 18, 14, 96, 96
Javanese Text, 19, 15, 96, 96
Javanese Text, 20, 16, 96, 96
Javanese Text, 21, 17, 96, 96
Javanese Text, 22, 17, 96, 96
Javanese Text, 23, 18, 96, 96
Javanese Text, 24, 19, 96, 96
Javanese Text, 25, 20, 96, 96
Jokerman, 2, 2, 96, 96
Jokerman, 3, 3, 96, 96
Jokerman, 4, 4, 96, 96
Jokerman, 5, 5, 96, 96
Jokerman, 6, 6, 96, 96
Jokerman, 7, 6, 96, 96
Jokerman, 8, 7, 96, 96
Jokerman, 9, 8, 96, 96
Jokerman, 10, 9, 96, 96
Jokerman, 11, 10, 96, 96
Jokerman, 12, 11, 96, 96
Jokerman, 13, 12, 96, 96
Jokerman, 14, 13, 96, 96
Jokerman, 15, 14, 96, 96
Jokerman, 16, 15, 96, 96
Jokerman, 17, 16, 96, 96
Jokerman, 18, 17, 96, 96
Jokerman, 19, 18, 96, 96
Jokerman, 20, 19, 96, 96
Jokerman, 21, 19, 96, 96
Jokerman, 22, 20, 96, 96
Jokerman, 23, 21, 96, 96
Jokerman, 24, 22, 96, 96
Jokerman, 25, 23, 96, 96
Juice ITC, 2, 1, 96, 96
Juice ITC, 3, 1, 96, 96
Juice ITC, 4, 2, 96, 96
Juice ITC, 5, 2, 96, 96
Juice ITC, 6, 3, 96, 96
Juice ITC, 7, 3, 96, 96
Juice ITC, 8, 4, 96, 96
Juice ITC, 9, 4, 96, 96
Juice ITC, 10, 5, 96, 96
Juice ITC, 11, 5, 96, 96
Juice ITC, 12, 6, 96, 96
Juice ITC, 13, 6, 96, 96
Juice ITC, 14, 7, 96, 96
Juice ITC, 15, 7, 96, 96
Juice ITC, 16, 8, 96, 96
Juice ITC, 17, 8, 96, 96
Juice ITC, 18, 8, 96, 96
Juice ITC, 19, 9, 96, 96
Juice ITC, 20, 9, 96, 96
Juice ITC, 21, 10, 96, 96
Juice ITC, 22, 10, 96, 96
Juice ITC, 23, 11, 96, 96
Juice ITC, 24, 11, 96, 96
Juice ITC, 25, 12, 96, 96
Kristen ITC, 2, 2, 96, 96
Kristen ITC, 3, 2, 96, 96
Kristen ITC, 4, 3, 96, 96
Kristen ITC, 5, 4, 96, 96
Kristen ITC, 6, 5, 96, 96
Kristen ITC, 7, 6, 96, 96
Kristen ITC, 8, 6, 96, 96
Kristen ITC, 9, 7, 96, 96
Kristen ITC, 10, 8, 96, 96
Kristen ITC, 11, 9, 96, 96
Kristen ITC, 12, 10, 96, 96
Kristen ITC, 13, 10, 96, 96
Kristen ITC, 14, 11, 96, 96
Kristen ITC, 15, 12, 96, 96
Kristen ITC, 16, 13, 96, 96
Kristen ITC, 17, 14, 96, 96
Kristen ITC, 18, 14, 96, 96
Kristen ITC, 19, 15, 96, 96
Kristen ITC, 20, 16, 96, 96
Kristen ITC, 21, 17, 96, 96
Kristen ITC, 22, 18, 96, 96
Kristen ITC, 23, 18, 96, 96
Kristen ITC, 24, 19, 96, 96
Kristen ITC, 25, 20, 96, 96
Kunstler Script, 2, 1, 96, 96
Kunstler Script, 3, 1, 96, 96
Kunstler Script, 4, 2, 96, 96
Kunstler Script, 5, 2, 96, 96
Kunstler Script, 6, 2, 96, 96
Kunstler Script, 7, 3, 96, 96
Kunstler Script, 8, 3, 96, 96
Kunstler Script, 9, 4, 96, 96
Kunstler Script, 10, 4, 96, 96
Kunstler Script, 11, 4, 96, 96
Kunstler Script, 12, 5, 96, 96
Kunstler Script, 13, 5, 96, 96
Kunstler Script, 14, 6, 96, 96
Kunstler Script, 15, 6, 96, 96
Kunstler Script, 16, 6, 96, 96
Kunstler Script, 17, 7, 96, 96
Kunstler Script, 18, 7, 96, 96
Kunstler Script, 19, 8, 96, 96
Kunstler Script, 20, 8, 96, 96
Kunstler Script, 21, 8, 96, 96
Kunstler Script, 22, 9, 96, 96
Kunstler Script, 23, 9, 96, 96
Kunstler Script, 24, 10, 96, 96
Kunstler Script, 25, 10, 96, 96
Lato, 2, 2, 96, 96
Lato, 3, 2, 96, 96
Lato, 4, 3, 96, 96
Lato, 5, 4, 96, 96
Lato, 6, 5, 96, 96
Lato, 7, 5, 96, 96
Lato, 8, 6, 96, 96
Lato, 9, 7, 96, 96
Lato, 10, 8, 96, 96
Lato, 11, 9, 96, 96
Lato, 12, 9, 96, 96
Lato, 13, 10, 96, 96
Lato, 14, 11, 96, 96
Lato, 15, 12, 96, 96
Lato, 16, 12, 96, 96
Lato, 17, 13, 96, 96
Lato, 18, 14, 96, 96
Lato, 19, 15, 96, 96
Lato, 20, 15, 96, 96
Lato, 21, 16, 96, 96
Lato, 22, 17, 96, 96
Lato, 23, 18, 96, 96
Lato, 24, 19, 96, 96
Lato, 25, 19, 96, 96
Lato Light, 2, 2, 96, 96
Lato Light, 3, 2, 96, 96
Lato Light, 4, 3, 96, 96
Lato Light, 5, 4, 96, 96
Lato Light, 6, 5, 96, 96
Lato Light, 7, 5, 96, 96
Lato Light, 8, 6, 96, 96
Lato Light, 9, 7, 96, 96
Lato Light, 10, 8, 96, 96
Lato Light, 11, 9, 96, 96
Lato Light, 12, 9, 96, 96
Lato Light, 13, 10, 96, 96
Lato Light, 14, 11, 96, 96
Lato Light, 15, 12, 96, 96
Lato Light, 16, 12, 96, 96
Lato Light, 17, 13, 96, 96
Lato Light, 18, 14, 96, 96
Lato Light, 19, 15, 96, 96
Lato Light, 20, 15, 96, 96
Lato Light, 21, 16, 96, 96
Lato Light, 22, 17, 96, 96
Lato Light, 23, 18, 96, 96
Lato Light, 24, 19, 96, 96
Lato Light, 25, 19, 96, 96
Lato Semibold, 2, 2, 96, 96
Lato Semibold, 3, 2, 96, 96
Lato Semibold, 4, 3, 96, 96
Lato Semibold, 5, 4, 96, 96
Lato Semibold, 6, 5, 96, 96
Lato Semibold, 7, 5, 96, 96
Lato Semibold, 8, 6, 96, 96
Lato Semibold, 9, 7, 96, 96
Lato Semibold, 10, 8, 96, 96
Lato Semibold, 11, 9, 96, 96
Lato Semibold, 12, 9, 96, 96
Lato Semibold, 13, 10, 96, 96
Lato Semibold, 14, 11, 96, 96
Lato Semibold, 15, 12, 96, 96
Lato Semibold, 16, 12, 96, 96
Lato Semibold, 17, 13, 96, 96
Lato Semibold, 18, 14, 96, 96
Lato Semibold, 19, 15, 96, 96
Lato Semibold, 20, 15, 96, 96
Lato Semibold, 21, 16, 96, 96
Lato Semibold, 22, 17, 96, 96
Lato Semibold, 23, 18, 96, 96
Lato Semibold, 24, 19, 96, 96
Lato Semibold, 25, 19, 96, 96
Leelawadee, 2, 1, 96, 96
Leelawadee, 3, 2, 96, 96
Leelawadee, 4, 3, 96, 96
Leelawadee, 5, 4, 96, 96
Leelawadee, 6, 4, 96, 96
Leelawadee, 7, 5, 96, 96
Leelawadee, 8, 6, 96, 96
Leelawadee, 9, 6, 96, 96
Leelawadee, 10, 7, 96, 96
Leelawadee, 11, 8, 96, 96
Leelawadee, 12, 9, 96, 96
Leelawadee, 13, 9, 96, 96
Leelawadee, 14, 10, 96, 96
Leelawadee, 15, 11, 96, 96
Leelawadee, 16, 11, 96, 96
Leelawadee, 17, 12, 96, 96
Leelawadee, 18, 13, 96, 96
Leelawadee, 19, 14, 96, 96
Leelawadee, 20, 14, 96, 96
Leelawadee, 21, 15, 96, 96
Leelawadee, 22, 16, 96, 96
Leelawadee, 23, 17, 96, 96
Leelawadee, 24, 17, 96, 96
Leelawadee, 25, 18, 96, 96
Leelawadee UI, 2, 1, 96, 96
Leelawadee UI, 3, 2, 96, 96
Leelawadee UI, 4, 3, 96, 96
Leelawadee UI, 5, 4, 96, 96
Leelawadee UI, 6, 4, 96, 96
Leelawadee UI, 7, 5, 96, 96
Leelawadee UI, 8, 6, 96, 96
Leelawadee UI, 9, 6, 96, 96
Leelawadee UI, 10, 7, 96, 96
Leelawadee UI, 11, 8, 96, 96
Leelawadee UI, 12, 9, 96, 96
Leelawadee UI, 13, 9, 96, 96
Leelawadee UI, 14, 10, 96, 96
Leelawadee UI, 15, 11, 96, 96
Leelawadee UI, 16, 11, 96, 96
Leelawadee UI, 17, 12, 96, 96
Leelawadee UI, 18, 13, 96, 96
Leelawadee UI, 19, 14, 96, 96
Leelawadee UI, 20, 14, 96, 96
Leelawadee UI, 21, 15, 96, 96
Leelawadee UI, 22, 16, 96, 96
Leelawadee UI, 23, 17, 96, 96
Leelawadee UI, 24, 17, 96, 96
Leelawadee UI, 25, 18, 96, 96
Leelawadee UI Semilight, 2, 1, 96, 96
Leelawadee UI Semilight, 3, 2, 96, 96
Leelawadee UI Semilight, 4, 3, 96, 96
Leelawadee UI Semilight, 5, 4, 96, 96
Leelawadee UI Semilight, 6, 4, 96, 96
Leelawadee UI Semilight, 7, 5, 96, 96
Leelawadee UI Semilight, 8, 6, 96, 96
Leelawadee UI Semilight, 9, 6, 96, 96
Leelawadee UI Semilight, 10, 7, 96, 96
Leelawadee UI Semilight, 11, 8, 96, 96
Leelawadee UI Semilight, 12, 8, 96, 96
Leelawadee UI Semilight, 13, 9, 96, 96
Leelawadee UI Semilight, 14, 10, 96, 96
Leelawadee UI Semilight, 15, 11, 96, 96
Leelawadee UI Semilight, 16, 11, 96, 96
Leelawadee UI Semilight, 17, 12, 96, 96
Leelawadee UI Semilight, 18, 13, 96, 96
Leelawadee UI Semilight, 19, 13, 96, 96
Leelawadee UI Semilight, 20, 14, 96, 96
Leelawadee UI Semilight, 21, 15, 96, 96
Leelawadee UI Semilight, 22, 15, 96, 96
Leelawadee UI Semilight, 23, 16, 96, 96
Leelawadee UI Semilight, 24, 17, 96, 96
Leelawadee UI Semilight, 25, 18, 96, 96
Lucida Bright, 2, 2, 96, 96
Lucida Bright, 3, 2, 96, 96
Lucida Bright, 4, 3, 96, 96
Lucida Bright, 5, 4, 96, 96
Lucida Bright, 6, 5, 96, 96
Lucida Bright, 7, 6, 96, 96
Lucida Bright, 8, 6, 96, 96
Lucida Bright, 9, 7, 96, 96
Lucida Bright, 10, 8, 96, 96
Lucida Bright, 11, 9, 96, 96
Lucida Bright, 12, 10, 96, 96
Lucida Bright, 13, 11, 96, 96
Lucida Bright, 14, 11, 96, 96
Lucida Bright, 15, 12, 96, 96
Lucida Bright, 16, 13, 96, 96
Lucida Bright, 17, 14, 96, 96
Lucida Bright, 18, 15, 96, 96
Lucida Bright, 19, 15, 96, 96
Lucida Bright, 20, 16, 96, 96
Lucida Bright, 21, 17, 96, 96
Lucida Bright, 22, 18, 96, 96
Lucida Bright, 23, 19, 96, 96
Lucida Bright, 24, 19, 96, 96
Lucida Bright, 25, 20, 96, 96
Lucida Calligraphy, 2, 2, 96, 96
Lucida Calligraphy, 3, 3, 96, 96
Lucida Calligraphy, 4, 4, 96, 96
Lucida Calligraphy, 5, 4, 96, 96
Lucida Calligraphy, 6, 5, 96, 96
Lucida Calligraphy, 7, 6, 96, 96
Lucida Calligraphy, 8, 7, 96, 96
Lucida Calligraphy, 9, 8, 96, 96
Lucida Calligraphy, 10, 9, 96, 96
Lucida Calligraphy, 11, 10, 96, 96
Lucida Calligraphy, 12, 11, 96, 96
Lucida Calligraphy, 13, 12, 96, 96
Lucida Calligraphy, 14, 12, 96, 96
Lucida Calligraphy, 15, 13, 96, 96
Lucida Calligraphy, 16, 14, 96, 96
Lucida Calligraphy, 17, 15, 96, 96
Lucida Calligraphy, 18, 16, 96, 96
Lucida Calligraphy, 19, 17, 96, 96
Lucida Calligraphy, 20, 18, 96, 96
Lucida Calligraphy, 21, 19, 96, 96
Lucida Calligraphy, 22, 19, 96, 96
Lucida Calligraphy, 23, 20, 96, 96
Lucida Calligraphy, 24, 21, 96, 96
Lucida Calligraphy, 25, 22, 96, 96
Lucida Console, 2, 2, 96, 96
Lucida Console, 3, 2, 96, 96
Lucida Console, 4, 3, 96, 96
Lucida Console, 5, 4, 96, 96
Lucida Console, 6, 5, 96, 96
Lucida Console, 7, 6, 96, 96
Lucida Console, 8, 6, 96, 96
Lucida Console, 9, 7, 96, 96
Lucida Console, 10, 8, 96, 96
Lucida Console, 11, 9, 96, 96
Lucida Console, 12, 10, 96, 96
Lucida Console, 13, 10, 96, 96
Lucida Console, 14, 11, 96, 96
Lucida Console, 15, 12, 96, 96
Lucida Console, 16, 13, 96, 96
Lucida Console, 17, 14, 96, 96
Lucida Console, 18, 14, 96, 96
Lucida Console, 19, 15, 96, 96
Lucida Console, 20, 16, 96, 96
Lucida Console, 21, 17, 96, 96
Lucida Console, 22, 18, 96, 96
Lucida Console, 23, 18, 96, 96
Lucida Console, 24, 19, 96, 96
Lucida Console, 25, 20, 96, 96
Lucida Fax, 2, 2, 96, 96
Lucida Fax, 3, 3, 96, 96
Lucida Fax, 4, 3, 96, 96
Lucida Fax, 5, 4, 96, 96
Lucida Fax, 6, 5, 96, 96
Lucida Fax, 7, 6, 96, 96
Lucida Fax, 8, 7, 96, 96
Lucida Fax, 9, 8, 96, 96
Lucida Fax, 10, 8, 96, 96
Lucida Fax, 11, 9, 96, 96
Lucida Fax, 12, 10, 96, 96
Lucida Fax, 13, 11, 96, 96
Lucida Fax, 14, 12, 96, 96
Lucida Fax, 15, 13, 96, 96
Lucida Fax, 16, 13, 96, 96
Lucida Fax, 17, 14, 96, 96
Lucida Fax, 18, 15, 96, 96
Lucida Fax, 19, 16, 96, 96
Lucida Fax, 20, 17, 96, 96
Lucida Fax, 21, 18, 96, 96
Lucida Fax, 22, 19, 96, 96
Lucida Fax, 23, 19, 96, 96
Lucida Fax, 24, 20, 96, 96
Lucida Fax, 25, 21, 96, 96
Lucida Handwriting, 2, 2, 96, 96
Lucida Handwriting, 3, 3, 96, 96
Lucida Handwriting, 4, 4, 96, 96
Lucida Handwriting, 5, 4, 96, 96
Lucida Handwriting, 6, 5, 96, 96
Lucida Handwriting, 7, 6, 96, 96
Lucida Handwriting, 8, 7, 96, 96
Lucida Handwriting, 9, 8, 96, 96
Lucida Handwriting, 10, 9, 96, 96
Lucida Handwriting, 11, 10, 96, 96
Lucida Handwriting, 12, 11, 96, 96
Lucida Handwriting, 13, 12, 96, 96
Lucida Handwriting, 14, 13, 96, 96
Lucida Handwriting, 15, 13, 96, 96
Lucida Handwriting, 16, 14, 96, 96
Lucida Handwriting, 17, 15, 96, 96
Lucida Handwriting, 18, 16, 96, 96
Lucida Handwriting, 19, 17, 96, 96
Lucida Handwriting, 20, 18, 96, 96
Lucida Handwriting, 21, 19, 96, 96
Lucida Handwriting, 22, 20, 96, 96
Lucida Handwriting, 23, 21, 96, 96
Lucida Handwriting, 24, 22, 96, 96
Lucida Handwriting, 25, 22, 96, 96
Lucida Sans, 2, 2, 96, 96
Lucida Sans, 3, 3, 96, 96
Lucida Sans, 4, 3, 96, 96
Lucida Sans, 5, 4, 96, 96
Lucida Sans, 6, 5, 96, 96
Lucida Sans, 7, 6, 96, 96
Lucida Sans, 8, 7, 96, 96
Lucida Sans, 9, 8, 96, 96
Lucida Sans, 10, 8, 96, 96
Lucida Sans, 11, 9, 96, 96
Lucida Sans, 12, 10, 96, 96
Lucida Sans, 13, 11, 96, 96
Lucida Sans, 14, 12, 96, 96
Lucida Sans, 15, 13, 96, 96
Lucida Sans, 16, 13, 96, 96
Lucida Sans, 17, 14, 96, 96
Lucida Sans, 18, 15, 96, 96
Lucida Sans, 19, 16, 96, 96
Lucida Sans, 20, 17, 96, 96
Lucida Sans, 21, 18, 96, 96
Lucida Sans, 22, 19, 96, 96
Lucida Sans, 23, 19, 96, 96
Lucida Sans, 24, 20, 96, 96
Lucida Sans, 25, 21, 96, 96
Lucida Sans Typewriter, 2, 2, 96, 96
Lucida Sans Typewriter, 3, 2, 96, 96
Lucida Sans Typewriter, 4, 3, 96, 96
Lucida Sans Typewriter, 5, 4, 96, 96
Lucida Sans Typewriter, 6, 5, 96, 96
Lucida Sans Typewriter, 7, 6, 96, 96
Lucida Sans Typewriter, 8, 6, 96, 96
Lucida Sans Typewriter, 9, 7, 96, 96
Lucida Sans Typewriter, 10, 8, 96, 96
Lucida Sans Typewriter, 11, 9, 96, 96
Lucida Sans Typewriter, 12, 10, 96, 96
Lucida Sans Typewriter, 13, 10, 96, 96
Lucida Sans Typewriter, 14, 11, 96, 96
Lucida Sans Typewriter, 15, 12, 96, 96
Lucida Sans Typewriter, 16, 13, 96, 96
Lucida Sans Typewriter, 17, 14, 96, 96
Lucida Sans Typewriter, 18, 14, 96, 96
Lucida Sans Typewriter, 19, 15, 96, 96
Lucida Sans Typewriter, 20, 16, 96, 96
Lucida Sans Typewriter, 21, 17, 96, 96
Lucida Sans Typewriter, 22, 18, 96, 96
Lucida Sans Typewriter, 23, 18, 96, 96
Lucida Sans Typewriter, 24, 19, 96, 96
Lucida Sans Typewriter, 25, 20, 96, 96
Lucida Sans Unicode, 2, 2, 96, 96
Lucida Sans Unicode, 3, 3, 96, 96
Lucida Sans Unicode, 4, 3, 96, 96
Lucida Sans Unicode, 5, 4, 96, 96
Lucida Sans Unicode, 6, 5, 96, 96
Lucida Sans Unicode, 7, 6, 96, 96
Lucida Sans Unicode, 8, 7, 96, 96
Lucida Sans Unicode, 9, 8, 96, 96
Lucida Sans Unicode, 10, 8, 96, 96
Lucida Sans Unicode, 11, 9, 96, 96
Lucida Sans Unicode, 12, 10, 96, 96
Lucida Sans Unicode, 13, 11, 96, 96
Lucida Sans Unicode, 14, 12, 96, 96
Lucida Sans Unicode, 15, 13, 96, 96
Lucida Sans Unicode, 16, 13, 96, 96
Lucida Sans Unicode, 17, 14, 96, 96
Lucida Sans Unicode, 18, 15, 96, 96
Lucida Sans Unicode, 19, 16, 96, 96
Lucida Sans Unicode, 20, 17, 96, 96
Lucida Sans Unicode, 21, 18, 96, 96
Lucida Sans Unicode, 22, 19, 96, 96
Lucida Sans Unicode, 23, 19, 96, 96
Lucida Sans Unicode, 24, 20, 96, 96
Lucida Sans Unicode, 25, 21, 96, 96
Magneto, 2, 2, 96, 96
Magneto, 3, 3, 96, 96
Magneto, 4, 4, 96, 96
Magneto, 5, 5, 96, 96
Magneto, 6, 6, 96, 96
Magneto, 7, 7, 96, 96
Magneto, 8, 8, 96, 96
Magneto, 9, 9, 96, 96
Magneto, 10, 10, 96, 96
Magneto, 11, 11, 96, 96
Magneto, 12, 12, 96, 96
Magneto, 13, 13, 96, 96
Magneto, 14, 14, 96, 96
Magneto, 15, 15, 96, 96
Magneto, 16, 16, 96, 96
Magneto, 17, 17, 96, 96
Magneto, 18, 19, 96, 96
Magneto, 19, 20, 96, 96
Magneto, 20, 21, 96, 96
Magneto, 21, 22, 96, 96
Magneto, 22, 23, 96, 96
Magneto, 23, 24, 96, 96
Magneto, 24, 25, 96, 96
Magneto, 25, 26, 96, 96
Maiandra GD, 2, 2, 96, 96
Maiandra GD, 3, 2, 96, 96
Maiandra GD, 4, 3, 96, 96
Maiandra GD, 5, 4, 96, 96
Maiandra GD, 6, 5, 96, 96
Maiandra GD, 7, 5, 96, 96
Maiandra GD, 8, 6, 96, 96
Maiandra GD, 9, 7, 96, 96
Maiandra GD, 10, 8, 96, 96
Maiandra GD, 11, 9, 96, 96
Maiandra GD, 12, 9, 96, 96
Maiandra GD, 13, 10, 96, 96
Maiandra GD, 14, 11, 96, 96
Maiandra GD, 15, 12, 96, 96
Maiandra GD, 16, 13, 96, 96
Maiandra GD, 17, 13, 96, 96
Maiandra GD, 18, 14, 96, 96
Maiandra GD, 19, 15, 96, 96
Maiandra GD, 20, 16, 96, 96
Maiandra GD, 21, 16, 96, 96
Maiandra GD, 22, 17, 96, 96
Maiandra GD, 23, 18, 96, 96
Maiandra GD, 24, 19, 96, 96
Maiandra GD, 25, 20, 96, 96
Malgun Gothic, 2, 1, 96, 96
Malgun Gothic, 3, 2, 96, 96
Malgun Gothic, 4, 3, 96, 96
Malgun Gothic, 5, 4, 96, 96
Malgun Gothic, 6, 4, 96, 96
Malgun Gothic, 7, 5, 96, 96
Malgun Gothic, 8, 6, 96, 96
Malgun Gothic, 9, 7, 96, 96
Malgun Gothic, 10, 7, 96, 96
Malgun Gothic, 11, 8, 96, 96
Malgun Gothic, 12, 9, 96, 96
Malgun Gothic, 13, 10, 96, 96
Malgun Gothic, 14, 10, 96, 96
Malgun Gothic, 15, 11, 96, 96
Malgun Gothic, 16, 12, 96, 96
Malgun Gothic, 17, 12, 96, 96
Malgun Gothic, 18, 13, 96, 96
Malgun Gothic, 19, 14, 96, 96
Malgun Gothic, 20, 15, 96, 96
Malgun Gothic, 21, 15, 96, 96
Malgun Gothic, 22, 16, 96, 96
Malgun Gothic, 23, 17, 96, 96
Malgun Gothic, 24, 18, 96, 96
Malgun Gothic, 25, 18, 96, 96
Malgun Gothic Semilight, 2, 1, 96, 96
Malgun Gothic Semilight, 3, 2, 96, 96
Malgun Gothic Semilight, 4, 3, 96, 96
Malgun Gothic Semilight, 5, 4, 96, 96
Malgun Gothic Semilight, 6, 4, 96, 96
Malgun Gothic Semilight, 7, 5, 96, 96
Malgun Gothic Semilight, 8, 6, 96, 96
Malgun Gothic Semilight, 9, 6, 96, 96
Malgun Gothic Semilight, 10, 7, 96, 96
Malgun Gothic Semilight, 11, 8, 96, 96
Malgun Gothic Semilight, 12, 9, 96, 96
Malgun Gothic Semilight, 13, 9, 96, 96
Malgun Gothic Semilight, 14, 10, 96, 96
Malgun Gothic Semilight, 15, 11, 96, 96
Malgun Gothic Semilight, 16, 11, 96, 96
Malgun Gothic Semilight, 17, 12, 96, 96
Malgun Gothic Semilight, 18, 13, 96, 96
Malgun Gothic Semilight, 19, 14, 96, 96
Malgun Gothic Semilight, 20, 14, 96, 96
Malgun Gothic Semilight, 21, 15, 96, 96
Malgun Gothic Semilight, 22, 16, 96, 96
Malgun Gothic Semilight, 23, 16, 96, 96
Malgun Gothic Semilight, 24, 17, 96, 96
Malgun Gothic Semilight, 25, 18, 96, 96
Marlett, 2, 3, 96, 96
Marlett, 3, 4, 96, 96
Marlett, 4, 5, 96, 96
Marlett, 5, 7, 96, 96
Marlett, 6, 8, 96, 96
Marlett, 7, 9, 96, 96
Marlett, 8, 11, 96, 96
Marlett, 9, 12, 96, 96
Marlett, 10, 13, 96, 96
Marlett, 11, 15, 96, 96
Marlett, 12, 16, 96, 96
Marlett, 13, 17, 96, 96
Marlett, 14, 19, 96, 96
Marlett, 15, 20, 96, 96
Marlett, 16, 21, 96, 96
Marlett, 17, 23, 96, 96
Marlett, 18, 24, 96, 96
Marlett, 19, 25, 96, 96
Marlett, 20, 27, 96, 96
Marlett, 21, 28, 96, 96
Marlett, 22, 29, 96, 96
Marlett, 23, 31, 96, 96
Marlett, 24, 32, 96, 96
Marlett, 25, 33, 96, 96
Matura MT Script Capitals, 2, 2, 96, 96
Matura MT Script Capitals, 3, 3, 96, 96
Matura MT Script Capitals, 4, 3, 96, 96
Matura MT Script Capitals, 5, 4, 96, 96
Matura MT Script Capitals, 6, 5, 96, 96
Matura MT Script Capitals, 7, 6, 96, 96
Matura MT Script Capitals, 8, 7, 96, 96
Matura MT Script Capitals, 9, 8, 96, 96
Matura MT Script Capitals, 10, 9, 96, 96
Matura MT Script Capitals, 11, 10, 96, 96
Matura MT Script Capitals, 12, 10, 96, 96
Matura MT Script Capitals, 13, 11, 96, 96
Matura MT Script Capitals, 14, 12, 96, 96
Matura MT Script Capitals, 15, 13, 96, 96
Matura MT Script Capitals, 16, 14, 96, 96
Matura MT Script Capitals, 17, 15, 96, 96
Matura MT Script Capitals, 18, 16, 96, 96
Matura MT Script Capitals, 19, 17, 96, 96
Matura MT Script Capitals, 20, 17, 96, 96
Matura MT Script Capitals, 21, 18, 96, 96
